week_index,week_start,region,product_category,channel,currency,existing_users,base_impressions,base_spend,cpi,ctr,cvr,avg_order_value,engagement_value_per_click,freq_cap_per_user,adstock_decay,sat_curve_basis,sat_alpha,sat_k_half_impr,sat_beta,sat_alpha_spend,sat_k_half_spend,sat_beta_spend,min_spend_this_week,max_spend_this_week,priority_weight
10,2025-08-04,Quebec,Sporting Goods,Online Video,CAD,104621,3209320,23770.52,0.007407,0.003017,0.008683,145.48,0.2936,3,0.7,impressions,1.0,8400000,1.15,1.0,66000,1.1,7131.16,40409.89,1.084
11,2025-08-11,Quebec,Sporting Goods,Online Video,CAD,97438,3542185,24261.96,0.006849,0.002962,0.009794,146.32,0.3038,3,0.7,impressions,1.0,8400000,1.15,1.0,66000,1.1,7278.59,41245.33,0.98
12,2025-08-18,Quebec,Sporting Goods,Online Video,CAD,120077,4436034,29110.78,0.006562,0.003247,0.009693,138.59,0.2988,3,0.7,impressions,1.0,8400000,1.15,1.0,66000,1.1,8733.23,49488.32,1.065
13,2025-08-25,Quebec,Sporting Goods,Online Video,CAD,98936,3414951,22208.45,0.006503,0.003244,0.008311,134.16,0.3044,3,0.7,impressions,1.0,8400000,1.15,1.0,66000,1.1,6662.54,37754.37,0.964
1,2025-06-02,British Columbia,Electronics,Paid Search,CAD,77264,4242418,53306.6,0.012565,0.03396,0.058405,254.73,0.407,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,26653.3,79959.89,1.026
2,2025-06-09,British Columbia,Electronics,Paid Search,CAD,78782,3567926,38615.61,0.010823,0.031933,0.050397,251.65,0.4616,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,19307.81,57923.42,1.07
3,2025-06-16,British Columbia,Electronics,Paid Search,CAD,80094,4310195,50940.21,0.011819,0.032209,0.051882,258.56,0.4279,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,25470.1,76410.31,0.977
4,2025-06-23,British Columbia,Electronics,Paid Search,CAD,90247,4877705,55529.34,0.011384,0.032355,0.056982,253.22,0.4251,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,27764.67,83294.01,1.048
5,2025-06-30,British Columbia,Electronics,Paid Search,CAD,82359,3732744,45945.37,0.012309,0.032582,0.056185,239.76,0.4469,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,22972.68,68918.05,1.055
6,2025-07-07,British Columbia,Electronics,Paid Search,CAD,81020,3543614,40561.48,0.011446,0.032608,0.050856,261.31,0.4723,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,20280.74,60842.22,0.951
7,2025-07-14,British Columbia,Electronics,Paid Search,CAD,89617,4077380,53474.01,0.013115,0.035967,0.054552,242.97,0.4579,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,26737.0,80211.01,0.981
8,2025-07-21,British Columbia,Electronics,Paid Search,CAD,80480,5207962,61689.05,0.011845,0.036308,0.052835,259.89,0.4905,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,30844.53,92533.58,1.064
9,2025-07-28,British Columbia,Electronics,Paid Search,CAD,81594,3870266,47942.13,0.012387,0.031681,0.05063,244.78,0.4906,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,23971.07,71913.2,1.036
10,2025-08-04,British Columbia,Electronics,Paid Search,CAD,85690,3665660,41471.82,0.011314,0.036873,0.054731,256.83,0.4338,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,20735.91,62207.73,0.918
11,2025-08-11,British Columbia,Electronics,Paid Search,CAD,73724,3642492,47957.59,0.013166,0.038299,0.056456,245.97,0.4924,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,23978.8,71936.39,0.907
12,2025-08-18,British Columbia,Electronics,Paid Search,CAD,76202,5124926,61648.77,0.012029,0.034754,0.050413,245.69,0.4352,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,30824.39,92473.16,1.053
13,2025-08-25,British Columbia,Electronics,Paid Search,CAD,73447,4291585,50106.91,0.011676,0.035574,0.059564,262.07,0.4568,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,25053.45,75160.36,1.046
1,2025-06-02,British Columbia,Electronics,Display,CAD,86942,4771193,19386.2,0.004063,0.004253,0.010928,257.55,0.4555,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,7754.48,31017.91,0.912
2,2025-06-09,British Columbia,Electronics,Display,CAD,75285,5725204,21240.04,0.00371,0.004254,0.010903,244.38,0.462,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,8496.01,33984.06,0.929
3,2025-06-16,British Columbia,Electronics,Display,CAD,81023,4976841,19776.89,0.003974,0.003895,0.012807,245.54,0.4555,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,7910.76,31643.03,0.967
4,2025-06-23,British Columbia,Electronics,Display,CAD,88024,6153938,25893.66,0.004208,0.004243,0.013018,248.48,0.4504,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,10357.47,41429.86,1.019
5,2025-06-30,British Columbia,Electronics,Display,CAD,91618,5402184,22731.21,0.004208,0.004322,0.011281,254.62,0.4289,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9092.48,36369.93,1.084
6,2025-07-07,British Columbia,Electronics,Display,CAD,75253,4900239,21060.3,0.004298,0.004176,0.010915,253.94,0.4329,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,8424.12,33696.49,0.91
7,2025-07-14,British Columbia,Electronics,Display,CAD,73791,4881400,17667.75,0.003619,0.004203,0.011366,247.43,0.4484,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,7067.1,28268.4,0.938
8,2025-07-21,British Columbia,Electronics,Display,CAD,74941,6510533,26328.79,0.004044,0.004143,0.010997,241.16,0.4226,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,10531.52,42126.06,0.935
9,2025-07-28,British Columbia,Electronics,Display,CAD,88411,5557801,23339.53,0.004199,0.003879,0.011591,239.37,0.4824,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9335.81,37343.24,0.962
10,2025-08-04,British Columbia,Electronics,Display,CAD,91481,5026486,18595.62,0.0037,0.004258,0.011239,238.62,0.4895,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,7438.25,29753.0,0.955
11,2025-08-11,British Columbia,Electronics,Display,CAD,79473,5698448,24725.23,0.004339,0.004326,0.012969,249.9,0.4829,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9890.09,39560.37,0.984
12,2025-08-18,British Columbia,Electronics,Display,CAD,78839,6150265,25849.86,0.004203,0.004175,0.011521,239.35,0.4521,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,10339.94,41359.77,0.952
13,2025-08-25,British Columbia,Electronics,Display,CAD,77494,4948949,21016.99,0.004247,0.004271,0.011264,257.35,0.4499,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,8406.8,33627.18,0.993
1,2025-06-02,British Columbia,Electronics,Social,CAD,90325,4758301,15567.58,0.003272,0.007214,0.0161,241.37,0.4566,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6227.03,24908.13,1.07
2,2025-06-09,British Columbia,Electronics,Social,CAD,81288,4229302,13679.13,0.003234,0.008515,0.015389,261.03,0.4496,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5471.65,21886.6,0.967
3,2025-06-16,British Columbia,Electronics,Social,CAD,76442,4614653,14017.28,0.003038,0.00754,0.016379,249.06,0.4136,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5606.91,22427.64,0.923
4,2025-06-23,British Columbia,Electronics,Social,CAD,80246,5671788,15517.36,0.002736,0.008197,0.015676,246.39,0.4745,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6206.94,24827.78,0.938
5,2025-06-30,British Columbia,Electronics,Social,CAD,91048,4545896,14036.65,0.003088,0.008211,0.01724,257.82,0.4519,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5614.66,22458.64,1.055
6,2025-07-07,British Columbia,Electronics,Social,CAD,86221,3954704,12823.25,0.003243,0.008656,0.01578,253.04,0.4833,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5129.3,20517.21,1.07
7,2025-07-14,British Columbia,Electronics,Social,CAD,83413,4416563,14110.8,0.003195,0.007479,0.016518,244.7,0.4415,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5644.32,22577.28,0.908
8,2025-07-21,British Columbia,Electronics,Social,CAD,88370,5624658,16071.68,0.002857,0.007358,0.014721,243.65,0.4718,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6428.67,25714.68,0.914
9,2025-07-28,British Columbia,Electronics,Social,CAD,87496,3960847,12714.17,0.00321,0.007976,0.015436,255.19,0.4832,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5085.67,20342.68,1.008
10,2025-08-04,British Columbia,Electronics,Social,CAD,73298,4158359,12575.4,0.003024,0.00852,0.016023,238.79,0.4652,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5030.16,20120.64,0.913
11,2025-08-11,British Columbia,Electronics,Social,CAD,91020,4688559,15101.12,0.003221,0.008732,0.015507,261.49,0.4899,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6040.45,24161.8,0.958
12,2025-08-18,British Columbia,Electronics,Social,CAD,90377,5613699,16801.03,0.002993,0.007442,0.016446,239.97,0.466,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6720.41,26881.65,1.022
13,2025-08-25,British Columbia,Electronics,Social,CAD,86180,4309145,12831.22,0.002978,0.008118,0.01581,261.36,0.4175,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5132.49,20529.95,0.987
1,2025-06-02,British Columbia,Electronics,Affiliate,CAD,77764,2398303,13623.29,0.00568,0.01722,0.028724,246.1,0.4835,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,4086.99,24521.92,0.977
2,2025-06-09,British Columbia,Electronics,Affiliate,CAD,78091,2556968,15060.13,0.00589,0.016581,0.032424,262.01,0.4363,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,4518.04,27108.23,0.915
3,2025-06-16,British Columbia,Electronics,Affiliate,CAD,79150,2275103,13136.19,0.005774,0.016314,0.030637,248.59,0.4787,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,3940.86,23645.14,1.069
4,2025-06-23,British Columbia,Electronics,Affiliate,CAD,91059,3303104,19321.08,0.005849,0.017974,0.031966,247.46,0.42,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,5796.32,34777.95,1.097
5,2025-06-30,British Columbia,Electronics,Affiliate,CAD,77361,2241207,13218.51,0.005898,0.017649,0.031912,248.86,0.4797,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,3965.55,23793.33,0.963
6,2025-07-07,British Columbia,Electronics,Affiliate,CAD,85520,2274941,13262.46,0.00583,0.019037,0.029236,262.47,0.4395,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,3978.74,23872.42,1.06
7,2025-07-14,British Columbia,Electronics,Affiliate,CAD,82358,2303150,12535.77,0.005443,0.016451,0.030713,250.66,0.4281,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,3760.73,22564.39,1.085
8,2025-07-21,British Columbia,Electronics,Affiliate,CAD,85929,3296656,20412.78,0.006192,0.018758,0.032621,237.68,0.4289,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,6123.83,36743.0,1.096
9,2025-07-28,British Columbia,Electronics,Affiliate,CAD,85906,2368711,13821.05,0.005835,0.016761,0.02878,245.66,0.4277,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,4146.32,24877.89,0.962
10,2025-08-04,British Columbia,Electronics,Affiliate,CAD,84214,2582843,15370.03,0.005951,0.016487,0.031251,251.41,0.446,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,4611.01,27666.06,1.085
11,2025-08-11,British Columbia,Electronics,Affiliate,CAD,77446,2485564,14482.22,0.005827,0.018038,0.028756,250.55,0.4527,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,4344.66,26067.99,1.032
12,2025-08-18,British Columbia,Electronics,Affiliate,CAD,89535,2809283,16794.44,0.005978,0.019003,0.03106,262.29,0.4414,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,5038.33,30229.99,0.942
13,2025-08-25,British Columbia,Electronics,Affiliate,CAD,76903,2207307,11964.16,0.00542,0.018768,0.028074,241.49,0.4389,4,0.4,impressions,1.0,2970000,1.0,1.0,29700,1.0,3589.25,21535.49,1.053
1,2025-06-02,British Columbia,Electronics,Email,CAD,82429,1313578,2104.81,0.001602,0.052699,0.04254,248.01,0.4831,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,420.96,5262.02,1.044
2,2025-06-09,British Columbia,Electronics,Email,CAD,90934,1219220,1803.03,0.001479,0.047138,0.042316,240.68,0.4157,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,360.61,4507.58,1.098
3,2025-06-16,British Columbia,Electronics,Email,CAD,86413,1417640,2006.86,0.001416,0.04857,0.038337,258.1,0.4238,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,401.37,5017.14,1.079
4,2025-06-23,British Columbia,Electronics,Email,CAD,85708,1693068,2600.28,0.001536,0.05054,0.041525,258.28,0.4802,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,520.06,6500.69,1.084
5,2025-06-30,British Columbia,Electronics,Email,CAD,77223,1198260,1620.44,0.001352,0.054299,0.041314,240.11,0.4822,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,324.09,4051.1,0.946
6,2025-07-07,British Columbia,Electronics,Email,CAD,73969,1420610,2041.17,0.001437,0.051002,0.040613,242.69,0.4738,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,408.23,5102.92,0.927
7,2025-07-14,British Columbia,Electronics,Email,CAD,75072,1232926,1957.09,0.001587,0.051422,0.042436,255.49,0.4849,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,391.42,4892.73,1.023
8,2025-07-21,British Columbia,Electronics,Email,CAD,75081,1516923,2486.08,0.001639,0.053223,0.040656,257.39,0.4681,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,497.22,6215.21,1.057
9,2025-07-28,British Columbia,Electronics,Email,CAD,73871,1380034,2240.11,0.001623,0.046982,0.036231,259.77,0.4247,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,448.02,5600.28,0.957
10,2025-08-04,British Columbia,Electronics,Email,CAD,86487,1437161,1944.65,0.001353,0.051237,0.042105,245.66,0.4243,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,388.93,4861.63,0.981
11,2025-08-11,British Columbia,Electronics,Email,CAD,81799,1432626,2209.84,0.001543,0.045757,0.040789,257.91,0.431,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,441.97,5524.6,0.959
12,2025-08-18,British Columbia,Electronics,Email,CAD,75924,1551037,2529.76,0.001631,0.048484,0.040157,255.88,0.4569,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,505.95,6324.39,1.0
13,2025-08-25,British Columbia,Electronics,Email,CAD,83943,1416093,2007.7,0.001418,0.052287,0.042008,240.0,0.4396,6,0.2,impressions,1.0,1485000,0.95,1.0,19800,0.95,401.54,5019.25,0.964
1,2025-06-02,British Columbia,Electronics,Online Video,CAD,76286,2832303,19719.95,0.006963,0.002894,0.008338,257.28,0.4922,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,5915.98,33523.91,1.037
2,2025-06-09,British Columbia,Electronics,Online Video,CAD,87346,2865616,21464.02,0.00749,0.003154,0.008229,258.23,0.4475,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,6439.21,36488.84,1.035
3,2025-06-16,British Columbia,Electronics,Online Video,CAD,88546,2857167,18650.52,0.006528,0.00271,0.00832,256.39,0.4446,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,5595.16,31705.88,0.968
4,2025-06-23,British Columbia,Electronics,Online Video,CAD,73308,3799616,25943.98,0.006828,0.003149,0.008896,245.83,0.4918,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,7783.19,44104.76,1.091
5,2025-06-30,British Columbia,Electronics,Online Video,CAD,78485,2897398,18563.26,0.006407,0.003165,0.008369,245.2,0.4612,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,5568.98,31557.55,0.989
6,2025-07-07,British Columbia,Electronics,Online Video,CAD,75803,3084248,21663.01,0.007024,0.002827,0.008191,246.17,0.4539,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,6498.9,36827.12,0.9
7,2025-07-14,British Columbia,Electronics,Online Video,CAD,79176,2748702,20037.23,0.00729,0.002746,0.008933,252.02,0.4495,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,6011.17,34063.28,0.975
8,2025-07-21,British Columbia,Electronics,Online Video,CAD,92396,3604430,26600.36,0.00738,0.003067,0.008402,251.88,0.4292,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,7980.11,45220.61,0.904
9,2025-07-28,British Columbia,Electronics,Online Video,CAD,90667,2912135,20949.36,0.007194,0.00282,0.008907,242.81,0.4888,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,6284.81,35613.92,0.966
10,2025-08-04,British Columbia,Electronics,Online Video,CAD,82184,3082199,20508.5,0.006654,0.003197,0.008781,260.29,0.4133,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,6152.55,34864.45,1.099
11,2025-08-11,British Columbia,Electronics,Online Video,CAD,76100,2991559,18876.44,0.00631,0.003024,0.009463,249.92,0.4714,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,5662.93,32089.94,0.984
12,2025-08-18,British Columbia,Electronics,Online Video,CAD,92359,3555005,24601.57,0.00692,0.002951,0.008287,257.68,0.432,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,7380.47,41822.67,0.906
13,2025-08-25,British Columbia,Electronics,Online Video,CAD,83716,2581677,19014.66,0.007365,0.003055,0.009438,255.4,0.4704,3,0.7,impressions,1.0,6930000,1.15,1.0,54450,1.1,5704.4,32324.92,1.057
1,2025-06-02,British Columbia,Apparel,Paid Search,CAD,88423,4265706,54408.86,0.012755,0.032158,0.049633,86.8,0.2456,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,27204.43,81613.29,1.094
2,2025-06-09,British Columbia,Apparel,Paid Search,CAD,76002,4145970,52286.08,0.012611,0.038005,0.054794,86.44,0.2656,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,26143.04,78429.12,0.947
3,2025-06-16,British Columbia,Apparel,Paid Search,CAD,79230,4176733,53235.72,0.012746,0.03336,0.058503,84.96,0.254,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,26617.86,79853.58,0.91
4,2025-06-23,British Columbia,Apparel,Paid Search,CAD,89798,5126234,65088.43,0.012697,0.034878,0.059551,83.87,0.2282,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,32544.21,97632.64,1.033
5,2025-06-30,British Columbia,Apparel,Paid Search,CAD,92769,4168150,54127.0,0.012986,0.034476,0.050857,83.1,0.2362,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,27063.5,81190.51,1.032
6,2025-07-07,British Columbia,Apparel,Paid Search,CAD,90797,3647004,39566.32,0.010849,0.035874,0.053014,82.38,0.2542,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,19783.16,59349.48,0.938
7,2025-07-14,British Columbia,Apparel,Paid Search,CAD,87078,3876727,47487.85,0.012249,0.035155,0.055132,83.53,0.2687,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,23743.92,71231.77,1.027
8,2025-07-21,British Columbia,Apparel,Paid Search,CAD,74554,4641280,56260.14,0.012122,0.03232,0.056349,88.39,0.269,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,28130.07,84390.21,0.959
9,2025-07-28,British Columbia,Apparel,Paid Search,CAD,77491,3699513,45929.24,0.012415,0.038406,0.049737,85.92,0.2573,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,22964.62,68893.86,0.986
10,2025-08-04,British Columbia,Apparel,Paid Search,CAD,79295,3758579,41389.71,0.011012,0.032171,0.050321,85.62,0.2449,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,20694.85,62084.56,0.941
11,2025-08-11,British Columbia,Apparel,Paid Search,CAD,92005,3598785,44895.96,0.012475,0.034381,0.051734,81.8,0.2724,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,22447.98,67343.94,1.067
12,2025-08-18,British Columbia,Apparel,Paid Search,CAD,79194,4734942,52719.44,0.011134,0.036265,0.059535,82.25,0.2376,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,26359.72,79079.15,1.015
13,2025-08-25,British Columbia,Apparel,Paid Search,CAD,81520,3934242,44816.23,0.011391,0.031697,0.053705,85.91,0.2743,4,0.3,impressions,1.0,4950000,1.1,1.0,59400,1.05,22408.11,67224.34,0.974
1,2025-06-02,British Columbia,Apparel,Display,CAD,91851,5722809,24996.18,0.004368,0.004228,0.010973,84.3,0.2407,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9998.47,39993.89,1.028
2,2025-06-09,British Columbia,Apparel,Display,CAD,87977,5251724,20316.01,0.003868,0.003615,0.012596,84.05,0.2329,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,8126.4,32505.62,0.955
3,2025-06-16,British Columbia,Apparel,Display,CAD,88435,5700923,20825.53,0.003653,0.004351,0.011267,86.23,0.2675,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,8330.21,33320.84,0.94
4,2025-06-23,British Columbia,Apparel,Display,CAD,92831,6576339,24533.26,0.003731,0.004382,0.013007,85.5,0.2528,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9813.3,39253.21,0.912
5,2025-06-30,British Columbia,Apparel,Display,CAD,92153,5115713,20574.71,0.004022,0.004102,0.011293,87.38,0.2373,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,8229.88,32919.53,1.052
6,2025-07-07,British Columbia,Apparel,Display,CAD,86306,4960201,19544.4,0.00394,0.004058,0.011333,87.33,0.266,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,7817.76,31271.05,0.919
7,2025-07-14,British Columbia,Apparel,Display,CAD,89024,5225082,19748.22,0.00378,0.003619,0.012117,81.42,0.2615,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,7899.29,31597.15,1.033
8,2025-07-21,British Columbia,Apparel,Display,CAD,83489,7072474,26950.52,0.003811,0.004184,0.011538,85.86,0.235,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,10780.21,43120.82,0.945
9,2025-07-28,British Columbia,Apparel,Display,CAD,73697,4819053,17665.09,0.003666,0.0041,0.013068,81.68,0.2672,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,7066.03,28264.14,0.97
10,2025-08-04,British Columbia,Apparel,Display,CAD,82548,5732994,22965.46,0.004006,0.003973,0.012167,88.51,0.2634,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9186.18,36744.73,0.917
11,2025-08-11,British Columbia,Apparel,Display,CAD,80782,5685038,23995.85,0.004221,0.004364,0.01081,81.02,0.2631,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9598.34,38393.35,0.948
12,2025-08-18,British Columbia,Apparel,Display,CAD,82241,6417436,23980.09,0.003737,0.003781,0.01198,86.47,0.2434,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9592.04,38368.15,1.009
13,2025-08-25,British Columbia,Apparel,Display,CAD,76616,5499542,23682.99,0.004306,0.003714,0.012499,83.11,0.234,5,0.5,impressions,1.0,12375000,1.05,1.0,44550,1.05,9473.2,37892.79,0.908
1,2025-06-02,British Columbia,Apparel,Social,CAD,76508,4707479,13195.47,0.002803,0.008191,0.015167,89.09,0.2396,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5278.19,21112.75,1.064
2,2025-06-09,British Columbia,Apparel,Social,CAD,81912,4552534,14295.7,0.00314,0.008003,0.014652,88.33,0.2332,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5718.28,22873.12,1.051
3,2025-06-16,British Columbia,Apparel,Social,CAD,85634,4218414,11842.07,0.002807,0.008342,0.014485,84.75,0.2717,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,4736.83,18947.31,0.902
4,2025-06-23,British Columbia,Apparel,Social,CAD,93064,5279650,16521.28,0.003129,0.008338,0.01633,88.44,0.2323,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6608.51,26434.04,0.931
5,2025-06-30,British Columbia,Apparel,Social,CAD,76671,4500916,13996.93,0.00311,0.008353,0.01672,82.68,0.2358,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5598.77,22395.09,1.032
6,2025-07-07,British Columbia,Apparel,Social,CAD,92122,4409362,12699.58,0.00288,0.007988,0.015637,88.8,0.2504,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5079.83,20319.32,1.031
7,2025-07-14,British Columbia,Apparel,Social,CAD,78397,4665830,14967.91,0.003208,0.008733,0.01474,83.6,0.2655,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5987.16,23948.65,0.982
8,2025-07-21,British Columbia,Apparel,Social,CAD,84555,5296005,16700.0,0.003153,0.008362,0.014717,81.69,0.2707,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6680.0,26720.0,0.923
9,2025-07-28,British Columbia,Apparel,Social,CAD,88567,3927086,11750.74,0.002992,0.007631,0.015693,80.75,0.2694,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,4700.3,18801.19,0.994
10,2025-08-04,British Columbia,Apparel,Social,CAD,74254,4127849,12649.47,0.003064,0.008038,0.015066,85.32,0.2332,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5059.79,20239.15,0.913
11,2025-08-11,British Columbia,Apparel,Social,CAD,84553,4035315,12540.94,0.003108,0.007222,0.015106,83.44,0.2421,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5016.38,20065.5,0.968
12,2025-08-18,British Columbia,Apparel,Social,CAD,91183,5268940,16074.57,0.003051,0.008282,0.016773,83.1,0.2504,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,6429.83,25719.3,1.053
13,2025-08-25,British Columbia,Apparel,Social,CAD,90323,4394111,13305.6,0.003028,0.007989,0.017489,83.54,0.2298,2,0.6,impressions,1.0,8910000,1.1,1.0,39600,1.08,5322.24,21288.96,1.073
